index;needs_update;updated;size;true_positive_self;true_negative_self;false_positive_self;false_negative_self;true_positive_eval;true_negative_eval;false_positive_eval;false_negative_eval;
7;false;false;0;8;0;0;0;185930;0;0;14070;
5;false;false;0;6;0;0;0;185930;0;0;14070;
8;false;false;0;9;0;0;0;185930;0;0;14070;
6;false;false;0;7;0;0;0;185930;0;0;14070;
2;false;false;0;3;0;0;0;185930;0;0;14070;
9;false;false;0;10;0;0;0;185930;0;0;14070;
1;false;false;0;2;0;0;0;185930;0;0;14070;
0;false;false;0;1;0;0;0;185930;0;0;14070;
4;false;false;0;5;0;0;0;185930;0;0;14070;
3;false;false;0;4;0;0;0;185930;0;0;14070;
10;false;false;0;11;0;0;0;185930;0;0;14070;
11;false;false;0;12;0;0;0;185930;0;0;14070;
13;false;false;0;14;0;0;0;185930;0;0;14070;
12;false;false;0;13;0;0;0;185930;0;0;14070;
15;false;true;1;14;2;0;0;185626;309;304;13761;
16;false;false;1;15;2;0;0;185626;309;304;13761;
18;false;false;1;17;2;0;0;185626;309;304;13761;
20;true;true;2;18;3;0;0;185254;533;676;13537;
17;false;false;1;16;2;0;0;185626;309;304;13761;
22;false;true;2;18;5;0;0;184488;1353;1442;12717;
19;false;false;1;18;2;0;0;185626;309;304;13761;
23;false;false;2;18;6;0;0;184488;1353;1442;12717;
14;true;true;1;14;1;0;0;185626;309;304;13761;
21;false;true;2;18;4;0;0;184488;1353;1442;12717;
24;false;true;3;19;6;0;0;184960;838;970;13232;
25;false;false;3;20;6;0;0;184960;838;970;13232;
27;false;false;3;22;6;0;0;184960;838;970;13232;
32;false;false;3;27;6;0;0;184960;838;970;13232;
28;false;false;3;23;6;0;0;184960;838;970;13232;
29;false;false;3;24;6;0;0;184960;838;970;13232;
31;false;false;3;26;6;0;0;184960;838;970;13232;
34;true;true;4;28;7;0;0;184549;1024;1381;13046;
30;false;false;3;25;6;0;0;184960;838;970;13232;
35;false;true;4;28;8;0;0;183661;1158;2269;12912;
26;false;false;3;21;6;0;0;184960;838;970;13232;
33;false;false;3;28;6;0;0;184960;838;970;13232;
36;false;false;4;29;8;0;0;183661;1158;2269;12912;
37;false;false;4;30;8;0;0;183661;1158;2269;12912;
40;false;true;4;33;8;0;0;184549;1024;1381;13046;
39;false;false;4;32;8;0;0;183661;1158;2269;12912;
44;false;false;4;37;8;0;0;184549;1024;1381;13046;
43;false;false;4;36;8;0;0;184549;1024;1381;13046;
41;false;false;4;34;8;0;0;184549;1024;1381;13046;
46;false;false;4;39;8;0;0;184549;1024;1381;13046;
42;false;false;4;35;8;0;0;184549;1024;1381;13046;
47;false;false;4;40;8;0;0;184549;1024;1381;13046;
38;false;false;4;31;8;0;0;183661;1158;2269;12912;
45;false;false;4;38;8;0;0;184549;1024;1381;13046;
48;false;false;4;41;8;0;0;184549;1024;1381;13046;
51;false;false;4;44;8;0;0;184549;1024;1381;13046;
56;false;false;5;47;10;0;0;184173;1254;1757;12816;
52;true;true;5;44;9;0;0;184173;1254;1757;12816;
49;false;false;4;42;8;0;0;184549;1024;1381;13046;
55;false;false;5;46;10;0;0;184173;1254;1757;12816;
58;false;false;5;49;10;0;0;184173;1254;1757;12816;
54;false;false;5;45;10;0;0;184173;1254;1757;12816;
53;false;false;5;44;10;0;0;184173;1254;1757;12816;
59;false;false;5;50;10;0;0;184173;1254;1757;12816;
50;false;false;4;43;8;0;0;184549;1024;1381;13046;
57;false;false;5;48;10;0;0;184173;1254;1757;12816;
60;false;false;5;51;10;0;0;184173;1254;1757;12816;
61;false;false;5;52;10;0;0;184173;1254;1757;12816;
63;false;false;5;54;10;0;0;184173;1254;1757;12816;
67;false;true;6;56;12;0;0;183193;1939;2737;12131;
68;false;false;6;57;12;0;0;183193;1939;2737;12131;
70;false;false;6;59;12;0;0;183193;1939;2737;12131;
66;true;true;6;56;11;0;0;183775;1444;2155;12626;
64;false;false;5;55;10;0;0;184173;1254;1757;12816;
65;false;false;5;56;10;0;0;184173;1254;1757;12816;
71;false;false;6;60;12;0;0;183193;1939;2737;12131;
62;false;false;5;53;10;0;0;184173;1254;1757;12816;
69;false;false;6;58;12;0;0;183193;1939;2737;12131;
72;false;true;6;61;12;0;0;183775;1444;2155;12626;
73;false;false;6;62;12;0;0;183775;1444;2155;12626;
75;false;false;6;64;12;0;0;183775;1444;2155;12626;
79;false;false;6;68;12;0;0;183775;1444;2155;12626;
82;false;false;7;69;14;0;0;182803;2057;3127;12013;
80;true;true;7;68;13;0;0;183333;1602;2597;12468;
76;false;false;6;65;12;0;0;183775;1444;2155;12626;
78;false;false;6;67;12;0;0;183775;1444;2155;12626;
77;false;false;6;66;12;0;0;183775;1444;2155;12626;
83;false;false;7;70;14;0;0;182803;2057;3127;12013;
74;false;false;6;63;12;0;0;183775;1444;2155;12626;
81;false;true;7;68;14;0;0;182803;2057;3127;12013;
91;false;false;8;76;16;0;0;182911;1779;3019;12291;
84;true;true;8;70;15;0;0;182381;2237;3549;11833;
85;false;false;8;70;16;0;0;182381;2237;3549;11833;
94;false;false;8;79;16;0;0;182911;1779;3019;12291;
87;false;false;8;72;16;0;0;182911;1779;3019;12291;
92;false;false;8;77;16;0;0;182911;1779;3019;12291;
88;false;false;8;73;16;0;0;182911;1779;3019;12291;
90;false;false;8;75;16;0;0;182911;1779;3019;12291;
89;false;false;8;74;16;0;0;182911;1779;3019;12291;
95;false;false;8;80;16;0;0;182911;1779;3019;12291;
86;false;true;8;71;16;0;0;182911;1779;3019;12291;
93;false;false;8;78;16;0;0;182911;1779;3019;12291;
96;false;false;8;81;16;0;0;182911;1779;3019;12291;
103;false;false;9;86;18;0;0;182557;2006;3373;12064;
97;false;false;8;82;16;0;0;182911;1779;3019;12291;
106;false;false;9;89;18;0;0;182557;2006;3373;12064;
104;false;false;9;87;18;0;0;182557;2006;3373;12064;
99;false;true;9;82;18;0;0;182557;2006;3373;12064;
102;false;false;9;85;18;0;0;182557;2006;3373;12064;
100;false;false;9;83;18;0;0;182557;2006;3373;12064;
107;false;false;9;90;18;0;0;182557;2006;3373;12064;
101;false;false;9;84;18;0;0;182557;2006;3373;12064;
98;true;true;9;82;17;0;0;181895;2274;4035;11796;
105;false;false;9;88;18;0;0;182557;2006;3373;12064;
109;false;false;9;92;18;0;0;182557;2006;3373;12064;
115;false;false;10;96;20;0;0;182057;2087;3873;11983;
108;false;false;9;91;18;0;0;182557;2006;3373;12064;
118;false;false;10;99;20;0;0;182057;2087;3873;11983;
111;false;false;9;94;18;0;0;182557;2006;3373;12064;
116;false;false;10;97;20;0;0;182057;2087;3873;11983;
114;false;true;10;95;20;0;0;182057;2087;3873;11983;
112;true;true;10;94;19;0;0;180301;2817;5629;11253;
110;false;false;9;93;18;0;0;182557;2006;3373;12064;
113;false;true;10;94;20;0;0;181221;2303;4709;11767;
119;false;false;10;100;20;0;0;182057;2087;3873;11983;
117;false;false;10;98;20;0;0;182057;2087;3873;11983;
127;false;false;10;108;20;0;0;182057;2087;3873;11983;
121;false;false;10;102;20;0;0;182057;2087;3873;11983;
120;false;false;10;101;20;0;0;182057;2087;3873;11983;
123;false;false;10;104;20;0;0;182057;2087;3873;11983;
130;false;false;11;109;22;0;0;180023;2174;5907;11896;
126;false;false;10;107;20;0;0;182057;2087;3873;11983;
128;true;true;11;108;21;0;0;180609;2161;5321;11909;
124;false;false;10;105;20;0;0;182057;2087;3873;11983;
122;false;false;10;103;20;0;0;182057;2087;3873;11983;
131;false;false;11;110;22;0;0;180023;2174;5907;11896;
125;false;false;10;106;20;0;0;182057;2087;3873;11983;
129;false;true;11;108;22;0;0;180023;2174;5907;11896;
139;false;false;11;116;22;2;0;179201;2390;6729;11680;
133;false;false;11;112;22;0;0;180023;2174;5907;11896;
132;false;false;11;111;22;0;0;180023;2174;5907;11896;
135;false;false;11;114;22;0;0;181057;2260;4873;11810;
142;true;true;12;118;23;2;0;177678;2472;8252;11598;
138;false;false;11;115;22;2;0;179201;2390;6729;11680;
140;false;false;11;117;22;2;0;179201;2390;6729;11680;
136;false;false;11;114;22;1;0;181057;2260;4873;11810;
134;false;true;11;113;22;0;0;181057;2260;4873;11810;
141;false;false;11;118;22;2;0;179201;2390;6729;11680;
143;false;false;12;118;24;2;0;177678;2472;8252;11598;
137;false;true;11;114;22;2;0;179201;2390;6729;11680;
145;false;false;12;120;24;2;0;177678;2472;8252;11598;
151;false;false;13;122;28;2;0;177825;2741;8105;11329;
144;false;false;12;119;24;2;0;177678;2472;8252;11598;
147;false;false;13;120;26;2;0;177302;2700;8628;11370;
154;false;false;13;125;28;2;0;177825;2741;8105;11329;
150;true;true;13;122;27;2;0;177825;2741;8105;11329;
152;false;false;13;123;28;2;0;177825;2741;8105;11329;
146;true;true;13;120;25;2;0;177302;2700;8628;11370;
148;false;false;13;121;26;2;0;177302;2700;8628;11370;
155;false;false;13;126;28;2;0;177825;2741;8105;11329;
153;false;false;13;124;28;2;0;177825;2741;8105;11329;
157;false;false;13;128;28;2;0;177825;2741;8105;11329;
149;false;false;13;122;26;2;0;177302;2700;8628;11370;
156;false;false;13;127;28;2;0;177825;2741;8105;11329;
163;false;false;14;130;32;2;0;176502;3595;9428;10475;
159;false;false;14;128;30;2;0;176502;3595;9428;10475;
166;false;false;14;133;32;2;0;176502;3595;9428;10475;
164;false;false;14;131;32;2;0;176502;3595;9428;10475;
162;false;false;14;129;32;2;0;176502;3595;9428;10475;
158;true;true;14;128;29;2;0;176502;3595;9428;10475;
160;false;false;14;128;31;2;0;176502;3595;9428;10475;
167;false;false;14;134;32;2;0;176502;3595;9428;10475;
165;false;false;14;132;32;2;0;176502;3595;9428;10475;
161;false;false;14;128;32;2;0;176502;3595;9428;10475;
169;false;false;14;136;32;2;0;176502;3595;9428;10475;
168;false;false;14;135;32;2;0;176502;3595;9428;10475;
175;false;false;14;142;32;2;0;177500;3672;8430;10398;
171;false;false;14;138;32;2;0;176502;3595;9428;10475;
178;false;false;14;145;32;2;0;177500;3672;8430;10398;
170;false;false;14;137;32;2;0;176502;3595;9428;10475;
174;false;false;14;141;32;2;0;177500;3672;8430;10398;
176;false;true;14;143;32;2;0;178314;3466;7616;10604;
172;false;true;14;139;32;2;0;178314;3466;7616;10604;
179;false;false;14;146;32;2;0;177500;3672;8430;10398;
177;false;true;14;144;32;2;0;177500;3672;8430;10398;
173;false;true;14;140;32;2;0;177500;3672;8430;10398;
181;false;false;14;148;32;2;0;177500;3672;8430;10398;
180;false;false;14;147;32;2;0;177500;3672;8430;10398;
187;false;false;15;152;34;2;0;176494;3825;9436;10245;
183;false;false;14;150;32;2;0;177500;3672;8430;10398;
190;true;true;17;152;37;2;0;174746;4152;11184;9918;
186;false;false;15;151;34;2;0;176494;3825;9436;10245;
182;false;false;14;149;32;2;0;177500;3672;8430;10398;
188;true;true;16;152;35;2;0;176156;4081;9774;9989;
184;true;true;15;150;33;2;0;176494;3825;9436;10245;
191;false;false;17;152;38;2;0;174746;4152;11184;9918;
185;false;false;15;150;34;2;0;176494;3825;9436;10245;
189;false;false;16;152;36;2;0;176156;4081;9774;9989;
199;false;false;17;160;38;2;0;174150;4061;11780;10009;
193;false;false;17;154;38;2;0;174150;4061;11780;10009;
192;false;true;17;153;38;2;0;174150;4061;11780;10009;
195;false;false;17;156;38;2;0;174150;4061;11780;10009;
202;false;false;17;163;38;2;0;174150;4061;11780;10009;
198;false;false;17;159;38;2;0;174150;4061;11780;10009;
194;false;false;17;155;38;2;0;174150;4061;11780;10009;
200;false;false;17;161;38;2;0;174150;4061;11780;10009;
196;false;false;17;157;38;2;0;174150;4061;11780;10009;
203;false;false;17;164;38;2;0;174150;4061;11780;10009;
201;false;false;17;162;38;2;0;174150;4061;11780;10009;
197;false;false;17;158;38;2;0;174150;4061;11780;10009;
205;false;false;17;166;38;2;0;174150;4061;11780;10009;
211;false;false;18;170;40;2;0;172704;4083;13226;9987;
207;false;false;18;166;40;2;0;172704;4083;13226;9987;
210;false;false;18;169;40;2;0;172704;4083;13226;9987;
206;true;true;18;166;39;2;0;172704;4083;13226;9987;
214;false;false;18;173;40;2;0;172704;4083;13226;9987;
212;false;false;18;171;40;2;0;172704;4083;13226;9987;
208;false;false;18;167;40;2;0;172704;4083;13226;9987;
215;false;false;18;174;40;2;0;172704;4083;13226;9987;
213;false;false;18;172;40;2;0;172704;4083;13226;9987;
209;false;false;18;168;40;2;0;172704;4083;13226;9987;
217;false;false;18;176;40;2;0;172704;4083;13226;9987;
204;false;false;17;165;38;2;0;174150;4061;11780;10009;
223;false;false;19;178;44;2;0;171416;4943;14514;9127;
219;false;true;19;176;42;2;0;171416;4943;14514;9127;
218;true;true;19;176;41;2;0;171554;4942;14376;9128;
226;false;false;19;181;44;2;0;171416;4943;14514;9127;
222;false;false;19;177;44;2;0;171416;4943;14514;9127;
224;false;false;19;179;44;2;0;171416;4943;14514;9127;
220;false;false;19;176;43;2;0;171416;4943;14514;9127;
227;false;false;19;182;44;2;0;171416;4943;14514;9127;
225;false;false;19;180;44;2;0;171416;4943;14514;9127;
221;false;false;19;176;44;2;0;171416;4943;14514;9127;
229;false;false;19;184;44;2;0;171416;4943;14514;9127;
235;false;false;20;186;48;2;0;170114;5799;15816;8271;
216;false;false;18;175;40;2;0;172704;4083;13226;9987;
231;false;false;20;184;46;2;0;170112;5799;15818;8271;
230;true;true;20;184;45;2;0;170112;5799;15818;8271;
238;false;false;20;187;50;2;0;170114;5799;15816;8271;
234;false;true;20;186;47;2;0;170114;5799;15816;8271;
232;false;false;20;185;46;2;0;170112;5799;15818;8271;
236;false;false;20;186;49;2;0;170114;5799;15816;8271;
239;false;false;20;188;50;2;0;170114;5799;15816;8271;
237;false;false;20;186;50;2;0;170114;5799;15816;8271;
233;false;false;20;186;46;2;0;170112;5799;15818;8271;
241;false;false;20;190;50;2;0;170114;5799;15816;8271;
247;false;false;20;196;50;2;0;170114;5799;15816;8271;
228;false;false;19;183;44;2;0;171416;4943;14514;9127;
243;false;false;20;192;50;2;0;170114;5799;15816;8271;
250;false;false;20;199;50;2;0;170114;5799;15816;8271;
242;false;false;20;191;50;2;0;170114;5799;15816;8271;
244;false;false;20;193;50;2;0;170114;5799;15816;8271;
248;false;false;20;197;50;2;0;170114;5799;15816;8271;
249;false;false;20;198;50;2;0;170114;5799;15816;8271;
246;false;false;20;195;50;2;0;170114;5799;15816;8271;
251;false;false;20;200;50;2;0;170114;5799;15816;8271;
245;false;false;20;194;50;2;0;170114;5799;15816;8271;
253;false;false;20;202;50;2;0;170114;5799;15816;8271;
259;false;false;20;208;50;2;0;170114;5799;15816;8271;
254;false;false;20;203;50;2;0;170114;5799;15816;8271;
255;false;false;20;204;50;2;0;170114;5799;15816;8271;
262;false;false;20;211;50;2;0;170114;5799;15816;8271;
256;false;false;20;205;50;2;0;170114;5799;15816;8271;
260;false;false;20;209;50;2;0;170114;5799;15816;8271;
240;false;false;20;189;50;2;0;170114;5799;15816;8271;
261;false;false;20;210;50;2;0;170114;5799;15816;8271;
258;false;false;20;207;50;2;0;170114;5799;15816;8271;
263;false;false;20;212;50;2;0;170114;5799;15816;8271;
257;false;false;20;206;50;2;0;170114;5799;15816;8271;
274;false;false;20;223;50;2;0;170114;5799;15816;8271;
271;false;false;20;220;50;2;0;170114;5799;15816;8271;
265;false;false;20;214;50;2;0;170114;5799;15816;8271;
267;false;false;20;216;50;2;0;170114;5799;15816;8271;
266;false;false;20;215;50;2;0;170114;5799;15816;8271;
268;false;false;20;217;50;2;0;170114;5799;15816;8271;
270;false;false;20;219;50;2;0;170114;5799;15816;8271;
272;false;false;20;221;50;2;0;170114;5799;15816;8271;
252;false;false;20;201;50;2;0;170114;5799;15816;8271;
273;false;false;20;222;50;2;0;170114;5799;15816;8271;
275;false;false;20;224;50;2;0;170114;5799;15816;8271;
286;false;false;20;235;50;2;0;170114;5799;15816;8271;
269;false;false;20;218;50;2;0;170114;5799;15816;8271;
283;false;false;20;232;50;2;0;170114;5799;15816;8271;
277;false;false;20;226;50;2;0;170114;5799;15816;8271;
279;false;false;20;228;50;2;0;170114;5799;15816;8271;
278;false;false;20;227;50;2;0;170114;5799;15816;8271;
282;false;false;20;231;50;2;0;170114;5799;15816;8271;
280;false;false;20;229;50;2;0;170114;5799;15816;8271;
284;false;false;20;233;50;2;0;170114;5799;15816;8271;
264;false;false;20;213;50;2;0;170114;5799;15816;8271;
285;false;false;20;234;50;2;0;170114;5799;15816;8271;
287;false;false;20;236;50;2;0;170114;5799;15816;8271;
298;false;false;20;247;50;2;0;170114;5799;15816;8271;
281;false;false;20;230;50;2;0;170114;5799;15816;8271;
290;false;false;20;239;50;2;0;170114;5799;15816;8271;
291;false;false;20;240;50;2;0;170114;5799;15816;8271;
295;false;false;20;244;50;2;0;170114;5799;15816;8271;
289;false;false;20;238;50;2;0;170114;5799;15816;8271;
292;false;false;20;241;50;2;0;170114;5799;15816;8271;
296;false;false;20;245;50;2;0;170114;5799;15816;8271;
294;false;false;20;243;50;2;0;170114;5799;15816;8271;
276;false;false;20;225;50;2;0;170114;5799;15816;8271;
297;false;false;20;246;50;2;0;170114;5799;15816;8271;
299;false;false;20;248;50;2;0;170114;5799;15816;8271;
293;false;false;20;242;50;2;0;170114;5799;15816;8271;
310;false;false;20;259;50;2;0;171540;6014;14390;8056;
303;false;false;20;252;50;2;0;171540;6014;14390;8056;
302;false;true;20;251;50;2;0;171540;6014;14390;8056;
307;false;false;20;256;50;2;0;171540;6014;14390;8056;
306;false;false;20;255;50;2;0;171540;6014;14390;8056;
301;false;false;20;250;50;2;0;170114;5799;15816;8271;
308;false;false;20;257;50;2;0;171540;6014;14390;8056;
304;false;false;20;253;50;2;0;171540;6014;14390;8056;
288;false;false;20;237;50;2;0;170114;5799;15816;8271;
309;false;false;20;258;50;2;0;171540;6014;14390;8056;
311;false;false;20;260;50;2;0;171540;6014;14390;8056;
305;false;false;20;254;50;2;0;171540;6014;14390;8056;
314;false;false;20;263;50;2;0;171540;6014;14390;8056;
315;false;false;20;264;50;2;0;171540;6014;14390;8056;
322;false;false;20;269;50;4;0;171542;6014;14388;8056;
318;false;false;20;265;50;4;0;171542;6014;14388;8056;
319;false;false;20;266;50;4;0;171542;6014;14388;8056;
313;false;false;20;262;50;2;0;171540;6014;14390;8056;
320;false;false;20;267;50;4;0;171542;6014;14388;8056;
316;false;false;20;264;50;3;0;171540;6014;14390;8056;
300;false;false;20;249;50;2;0;170114;5799;15816;8271;
321;false;false;20;268;50;4;0;171542;6014;14388;8056;
323;false;false;20;270;50;4;0;171542;6014;14388;8056;
326;false;false;20;273;50;4;0;171542;6014;14388;8056;
317;false;true;20;264;50;4;0;171542;6014;14388;8056;
327;false;false;20;274;50;4;0;171542;6014;14388;8056;
330;true;true;21;276;51;4;0;170472;6078;15458;7992;
334;false;false;21;279;52;4;0;170472;6078;15458;7992;
331;false;false;21;276;52;4;0;170472;6078;15458;7992;
325;false;false;20;272;50;4;0;171542;6014;14388;8056;
332;false;false;21;277;52;4;0;170472;6078;15458;7992;
328;false;false;20;275;50;4;0;171542;6014;14388;8056;
333;false;false;21;278;52;4;0;170472;6078;15458;7992;
312;false;false;20;261;50;2;0;171540;6014;14390;8056;
335;false;false;21;280;52;4;0;170472;6078;15458;7992;
329;false;false;20;276;50;4;0;171542;6014;14388;8056;
338;false;false;21;283;52;4;0;170472;6078;15458;7992;
339;false;false;21;284;52;4;0;170472;6078;15458;7992;
346;false;false;21;289;52;6;0;170472;6078;15458;7992;
343;false;false;21;286;52;6;0;170472;6078;15458;7992;
342;false;false;21;285;52;6;0;170472;6078;15458;7992;
337;false;false;21;282;52;4;0;170472;6078;15458;7992;
344;false;false;21;287;52;6;0;170472;6078;15458;7992;
340;false;false;21;284;52;5;0;170472;6078;15458;7992;
324;false;false;20;271;50;4;0;171542;6014;14388;8056;
345;false;false;21;288;52;6;0;170472;6078;15458;7992;
347;false;false;21;290;52;6;0;170472;6078;15458;7992;
341;false;false;21;284;52;6;0;170472;6078;15458;7992;
350;false;false;21;293;52;6;0;170472;6078;15458;7992;
351;false;false;21;294;52;6;0;170472;6078;15458;7992;
354;false;false;21;297;52;6;0;170472;6078;15458;7992;
358;false;false;21;301;52;6;0;170472;6078;15458;7992;
349;false;false;21;292;52;6;0;170472;6078;15458;7992;
355;false;false;21;298;52;6;0;170472;6078;15458;7992;
356;false;false;21;299;52;6;0;170472;6078;15458;7992;
357;false;false;21;300;52;6;0;170472;6078;15458;7992;
359;false;false;21;302;52;6;0;170472;6078;15458;7992;
336;false;false;21;281;52;4;0;170472;6078;15458;7992;
352;false;false;21;295;52;6;0;170472;6078;15458;7992;
353;false;false;21;296;52;6;0;170472;6078;15458;7992;
362;false;false;21;305;52;6;0;170472;6078;15458;7992;
363;false;false;21;306;52;6;0;170472;6078;15458;7992;
366;false;false;21;309;52;6;0;170472;6078;15458;7992;
370;false;false;21;313;52;6;0;170472;6078;15458;7992;
361;false;false;21;304;52;6;0;170472;6078;15458;7992;
367;false;false;21;310;52;6;0;170472;6078;15458;7992;
368;false;false;21;311;52;6;0;170472;6078;15458;7992;
371;false;false;21;314;52;6;0;170472;6078;15458;7992;
369;false;false;21;312;52;6;0;170472;6078;15458;7992;
348;false;false;21;291;52;6;0;170472;6078;15458;7992;
364;false;false;21;307;52;6;0;170472;6078;15458;7992;
365;false;false;21;308;52;6;0;170472;6078;15458;7992;
374;false;false;21;317;52;6;0;170472;6078;15458;7992;
375;false;false;21;318;52;6;0;170472;6078;15458;7992;
378;false;false;21;321;52;6;0;170472;6078;15458;7992;
373;false;false;21;316;52;6;0;170472;6078;15458;7992;
382;false;false;20;323;52;8;0;171838;6130;14092;7940;
379;false;false;21;322;52;6;0;170472;6078;15458;7992;
380;false;false;21;322;52;7;0;170472;6078;15458;7992;
360;false;false;21;303;52;6;0;170472;6078;15458;7992;
376;false;false;21;319;52;6;0;170472;6078;15458;7992;
383;false;false;20;324;52;8;0;171838;6130;14092;7940;
381;false;true;20;322;52;8;0;171838;6130;14092;7940;
377;false;false;21;320;52;6;0;170472;6078;15458;7992;
386;false;false;20;327;52;8;0;171838;6130;14092;7940;
387;false;false;20;328;52;8;0;171838;6130;14092;7940;
390;false;false;20;331;52;8;0;171838;6130;14092;7940;
385;false;false;20;326;52;8;0;171838;6130;14092;7940;
394;false;false;20;335;52;8;0;171838;6130;14092;7940;
392;false;false;20;333;52;8;0;171838;6130;14092;7940;
391;false;false;20;332;52;8;0;171838;6130;14092;7940;
395;false;false;20;336;52;8;0;171838;6130;14092;7940;
372;false;false;21;315;52;6;0;170472;6078;15458;7992;
388;false;false;20;329;52;8;0;171838;6130;14092;7940;
389;false;false;20;330;52;8;0;171838;6130;14092;7940;
393;false;false;20;334;52;8;0;171838;6130;14092;7940;
399;false;false;20;340;52;8;0;171838;6130;14092;7940;
398;false;false;20;339;52;8;0;171838;6130;14092;7940;
406;false;false;20;347;52;8;0;171838;6130;14092;7940;
402;false;false;20;343;52;8;0;171838;6130;14092;7940;
397;false;false;20;338;52;8;0;171838;6130;14092;7940;
403;false;false;20;344;52;8;0;171838;6130;14092;7940;
404;false;false;20;345;52;8;0;171838;6130;14092;7940;
384;false;true;20;325;52;8;0;171838;6130;14092;7940;
400;false;false;20;341;52;8;0;171838;6130;14092;7940;
407;false;false;20;348;52;8;0;171838;6130;14092;7940;
401;false;false;20;342;52;8;0;171838;6130;14092;7940;
411;false;false;20;352;52;8;0;171838;6130;14092;7940;
410;false;false;20;351;52;8;0;171838;6130;14092;7940;
405;false;false;20;346;52;8;0;171838;6130;14092;7940;
418;false;false;20;359;52;8;0;171838;6130;14092;7940;
409;false;false;20;350;52;8;0;171838;6130;14092;7940;
414;false;false;20;355;52;8;0;171838;6130;14092;7940;
416;false;false;20;357;52;8;0;171838;6130;14092;7940;
415;false;false;20;356;52;8;0;171838;6130;14092;7940;
396;false;false;20;337;52;8;0;171838;6130;14092;7940;
413;false;false;20;354;52;8;0;171838;6130;14092;7940;
419;false;false;20;360;52;8;0;171838;6130;14092;7940;
412;false;false;20;353;52;8;0;171838;6130;14092;7940;
422;false;false;20;363;52;8;0;171838;6130;14092;7940;
417;false;false;20;358;52;8;0;171838;6130;14092;7940;
423;false;false;20;364;52;8;0;171838;6130;14092;7940;
430;false;false;20;371;52;8;0;171838;6130;14092;7940;
421;false;false;20;362;52;8;0;171838;6130;14092;7940;
426;false;false;20;367;52;8;0;171838;6130;14092;7940;
428;false;false;20;369;52;8;0;171838;6130;14092;7940;
427;false;false;20;368;52;8;0;171838;6130;14092;7940;
408;false;false;20;349;52;8;0;171838;6130;14092;7940;
431;false;false;20;372;52;8;0;171838;6130;14092;7940;
424;false;false;20;365;52;8;0;171838;6130;14092;7940;
425;false;false;20;366;52;8;0;171838;6130;14092;7940;
429;false;false;20;370;52;8;0;171838;6130;14092;7940;
433;false;false;20;374;52;8;0;171838;6130;14092;7940;
442;false;false;20;383;52;8;0;171838;6130;14092;7940;
434;false;false;20;375;52;8;0;171838;6130;14092;7940;
435;false;false;20;376;52;8;0;171838;6130;14092;7940;
438;false;false;20;379;52;8;0;171838;6130;14092;7940;
440;false;false;20;381;52;8;0;171838;6130;14092;7940;
443;false;false;20;384;52;8;0;171838;6130;14092;7940;
420;false;false;20;361;52;8;0;171838;6130;14092;7940;
439;false;false;20;380;52;8;0;171838;6130;14092;7940;
436;false;false;20;377;52;8;0;171838;6130;14092;7940;
437;false;false;20;378;52;8;0;171838;6130;14092;7940;
441;false;false;20;382;52;8;0;171838;6130;14092;7940;
445;false;false;20;386;52;8;0;171838;6130;14092;7940;
447;false;false;20;388;52;8;0;171838;6130;14092;7940;
446;false;false;20;387;52;8;0;171838;6130;14092;7940;
454;false;false;20;395;52;8;0;171838;6130;14092;7940;
450;false;false;20;391;52;8;0;171838;6130;14092;7940;
452;false;false;20;393;52;8;0;171838;6130;14092;7940;
432;false;false;20;373;52;8;0;171838;6130;14092;7940;
448;false;false;20;389;52;8;0;171838;6130;14092;7940;
455;false;false;20;396;52;8;0;171838;6130;14092;7940;
449;false;false;20;390;52;8;0;171838;6130;14092;7940;
451;false;false;20;392;52;8;0;171838;6130;14092;7940;
453;false;false;20;394;52;8;0;171838;6130;14092;7940;
458;false;false;20;399;52;8;0;171838;6130;14092;7940;
466;false;false;20;407;52;8;0;171838;6130;14092;7940;
459;false;false;20;400;52;8;0;171838;6130;14092;7940;
457;false;false;20;398;52;8;0;171838;6130;14092;7940;
462;false;false;20;403;52;8;0;171838;6130;14092;7940;
444;false;false;20;385;52;8;0;171838;6130;14092;7940;
464;false;false;20;405;52;8;0;171838;6130;14092;7940;
460;false;false;20;401;52;8;0;171838;6130;14092;7940;
467;false;false;20;408;52;8;0;171838;6130;14092;7940;
463;false;false;20;404;52;8;0;171838;6130;14092;7940;
461;false;false;20;402;52;8;0;171838;6130;14092;7940;
465;false;false;20;406;52;8;0;171838;6130;14092;7940;
471;false;false;20;412;52;8;0;171838;6130;14092;7940;
470;false;false;20;411;52;8;0;171838;6130;14092;7940;
478;false;false;20;419;52;8;0;171838;6130;14092;7940;
469;false;false;20;410;52;8;0;171838;6130;14092;7940;
474;false;false;20;415;52;8;0;171838;6130;14092;7940;
456;false;false;20;397;52;8;0;171838;6130;14092;7940;
472;false;false;20;413;52;8;0;171838;6130;14092;7940;
476;false;false;20;417;52;8;0;171838;6130;14092;7940;
475;false;false;20;416;52;8;0;171838;6130;14092;7940;
479;false;false;20;420;52;8;0;171838;6130;14092;7940;
473;false;false;20;414;52;8;0;171838;6130;14092;7940;
477;false;false;20;418;52;8;0;171838;6130;14092;7940;
483;false;false;20;424;52;8;0;171838;6130;14092;7940;
482;false;false;20;423;52;8;0;171838;6130;14092;7940;
490;false;false;20;431;52;8;0;171838;6130;14092;7940;
